date,rank,team,games,wins,losses,draws,win_rate,games_behind,최근10경기,연속,홈,방문,season,recent10_wins,recent10_draws,recent10_losses,recent10_win_rate,home_wins,home_draws,home_losses,home_win_rate,away_wins,away_draws,away_losses,away_win_rate,games_played_ratio,month,final_rank,postseason,prev_season,prev_final_rank,prev_postseason,prev_win_rate,prev_avg,prev_runs_per_game,prev_hr_per_game,prev_rbi_per_game,prev_era,prev_whip,prev_so_per9,prev_bb_per9,prev_ra_per_game,prev_fpct,prev_errors_per_game,prev_sb_rate,prev_sb_per_game,prev_top5_hitter_hr,prev_top5_hitter_rbi,prev_top5_hitter_hits,prev_top5_hitter_tb,prev_top5_hitter_pa,prev_top5_hitter_xr,prev_top5_hitter_gpa,prev_top5_hitter_isop,prev_top5_pitcher_ip,prev_top5_pitcher_so,prev_top5_pitcher_bb,prev_top5_pitcher_hr,prev_top5_pitcher_era,prev_top5_pitcher_whip
2025-09-12,8.0,KIA,129.0,60.0,65.0,4.0,0.48,17.5,4승0무6패,1승,32-2-27,28-2-38,2025,4.0,0.0,6.0,0.4,32.0,2.0,27.0,0.5423728813559322,28.0,2.0,38.0,0.42424242424242425,0.8958333333333334,9,8.0,0.0,2024,1.0,1.0,0.613,0.301,5.958333333333333,1.1319444444444444,5.638888888888889,4.4,1.48,7.861024844720497,3.766304347826087,5.270833333333333,0.973,1.0138888888888888,74.0,0.8680555555555556,100.0,432.0,765.0,1232.0,2799.0,456.7,0.29219999999999996,0.1868,320.6666666666667,267.0,76.0,32.0,3.3149999999999995,1.26
2025-09-12,9.0,두산,130.0,56.0,68.0,6.0,0.452,21.0,4승1무5패,3패,26-4-36,30-2-32,2025,4.0,1.0,5.0,0.4444444444444444,26.0,4.0,36.0,0.41935483870967744,30.0,2.0,32.0,0.4838709677419355,0.9027777777777778,9,9.0,0.0,2024,4.0,1.0,0.521,0.276,5.479166666666667,1.0416666666666667,5.159722222222222,4.82,1.49,7.5930927031939754,4.101532069592314,5.194444444444445,0.984,0.5833333333333334,78.6,1.2777777777777777,102.0,421.0,691.0,1147.0,2804.0,408.0,0.2754,0.1844,167.66666666666666,154.0,76.0,11.0,4.24,1.3
2025-09-12,10.0,키움,132.0,43.0,85.0,4.0,0.336,36.0,5승0무5패,2승,23-2-43,20-2-42,2025,5.0,0.0,5.0,0.5,23.0,2.0,43.0,0.3484848484848485,20.0,2.0,42.0,0.3225806451612903,0.9166666666666666,9,10.0,0.0,2024,10.0,0.0,0.403,0.264,4.666666666666667,0.7222222222222222,4.451388888888889,5.16,1.5,6.5130958617077,3.5146673651126243,5.527777777777778,0.98,0.7222222222222222,84.5,0.4930555555555556,56.0,323.0,595.0,884.0,2250.0,335.7,0.276,0.14450000000000002,512.0,448.0,134.0,49.0,3.8033333333333332,1.2966666666666666
2025-09-13,1.0,LG,132.0,79.0,50.0,3.0,0.612,0.0,4승0무6패,2패,40-1-26,39-2-24,2025,4.0,0.0,6.0,0.4,40.0,1.0,26.0,0.6060606060606061,39.0,2.0,24.0,0.6190476190476191,0.9166666666666666,9,1.0,1.0,2024,3.0,1.0,0.535,0.283,5.611111111111111,0.7986111111111112,5.3125,4.63,1.49,7.625685199686766,3.7282693813625687,5.055555555555555,0.981,0.7083333333333334,68.4,1.1875,73.0,431.0,779.0,1169.0,2979.0,455.5,0.2902,0.1694,312.3333333333333,269.0,104.0,27.0,3.99,1.385
2025-09-13,2.0,한화,131.0,76.0,52.0,3.0,0.594,2.5,6승0무4패,3승,40-2-25,36-1-27,2025,6.0,0.0,4.0,0.6,40.0,2.0,25.0,0.6153846153846154,36.0,1.0,27.0,0.5714285714285714,0.9097222222222222,9,2.0,1.0,2024,8.0,0.0,0.465,0.27,5.173611111111111,0.8819444444444444,4.847222222222222,4.98,1.53,7.978556485355648,3.608002092050209,5.416666666666667,0.98,0.7291666666666666,62.7,0.4791666666666667,93.0,369.0,648.0,1044.0,2626.0,374.6,0.2756,0.1718,158.33333333333334,135.0,33.0,12.0,3.87,1.36
2025-09-13,3.0,SSG,130.0,66.0,60.0,4.0,0.524,11.5,7승0무3패,1패,32-4-29,34-0-31,2025,7.0,0.0,3.0,0.7,32.0,4.0,29.0,0.5245901639344263,34.0,0.0,31.0,0.5230769230769231,0.9027777777777778,9,3.0,1.0,2024,6.0,0.0,0.507,0.273,5.25,1.0555555555555556,5.027777777777778,5.25,1.55,8.470727224993436,4.465739039117879,5.652777777777778,0.977,0.8263888888888888,79.3,1.0347222222222223,103.0,428.0,720.0,1182.0,2771.0,430.90000000000003,0.2848,0.19019999999999998,162.33333333333334,154.0,73.0,24.0,4.93,1.45
2025-09-13,4.0,KT,132.0,66.0,62.0,4.0,0.516,12.5,6승0무4패,3승,33-1-32,33-3-30,2025,6.0,0.0,4.0,0.6,33.0,1.0,32.0,0.5076923076923077,33.0,3.0,30.0,0.5238095238095238,0.9166666666666666,9,6.0,0.0,2024,5.0,1.0,0.507,0.279,5.326388888888889,1.0069444444444444,5.013888888888889,5.11,1.47,7.834414741759669,3.1043342849727487,5.583333333333333,0.978,0.8055555555555556,69.3,0.4236111111111111,97.0,406.0,698.0,1125.0,2782.0,404.5,0.2756,0.1712,479.66666666666663,469.0,149.0,71.0,4.536666666666666,1.2733333333333334
2025-09-13,5.0,삼성,132.0,65.0,65.0,2.0,0.5,14.5,5승0무5패,3패,35-0-30,30-2-35,2025,5.0,0.0,5.0,0.5,35.0,0.0,30.0,0.5384615384615384,30.0,2.0,35.0,0.46153846153846156,0.9166666666666666,9,4.0,1.0,2024,2.0,1.0,0.549,0.269,5.347222222222222,1.2847222222222223,5.097222222222222,4.68,1.45,6.876299376299376,3.346933471933472,4.993055555555555,0.984,0.5625,79.6,0.7847222222222222,97.0,373.0,650.0,1067.0,2522.0,404.3,0.28900000000000003,0.1874,463.66666666666663,391.0,112.0,53.0,3.6333333333333333,1.2
2025-09-13,5.0,롯데,134.0,64.0,64.0,6.0,0.5,14.5,3승1무6패,2승,34-4-31,30-2-33,2025,3.0,1.0,6.0,0.3333333333333333,34.0,4.0,31.0,0.5230769230769231,30.0,2.0,33.0,0.47619047619047616,0.9305555555555556,9,7.0,0.0,2024,7.0,0.0,0.471,0.285,5.569444444444445,0.8680555555555556,5.256944444444445,5.05,1.53,7.9482040603852155,3.6754294638209264,5.493055555555555,0.977,0.8541666666666666,71.4,0.7291666666666666,67.0,431.0,757.0,1159.0,2749.0,427.2,0.2912,0.16699999999999998,520.6666666666666,462.0,129.0,49.0,3.99,1.2833333333333332
2025-09-13,7.0,NC,129.0,60.0,63.0,6.0,0.488,16.0,4승0무6패,1승,31-1-31,29-5-32,2025,4.0,0.0,6.0,0.4,31.0,1.0,31.0,0.5,29.0,5.0,32.0,0.47540983606557374,0.8958333333333334,9,5.0,1.0,2024,9.0,0.0,0.43,0.274,5.368055555555555,1.1944444444444444,5.118055555555555,5.0,1.51,7.485497778939116,3.746276456754638,5.5625,0.979,0.75,75.9,0.7222222222222222,93.0,380.0,701.0,1112.0,2735.0,411.1,0.2852,0.17099999999999999,157.0,182.0,38.0,11.0,2.69,1.03
2025-09-13,8.0,KIA,130.0,61.0,65.0,4.0,0.484,16.5,4승0무6패,2승,32-2-27,29-2-38,2025,4.0,0.0,6.0,0.4,32.0,2.0,27.0,0.5423728813559322,29.0,2.0,38.0,0.43283582089552236,0.9027777777777778,9,8.0,0.0,2024,1.0,1.0,0.613,0.301,5.958333333333333,1.1319444444444444,5.638888888888889,4.4,1.48,7.861024844720497,3.766304347826087,5.270833333333333,0.973,1.0138888888888888,74.0,0.8680555555555556,100.0,432.0,765.0,1232.0,2799.0,456.7,0.29219999999999996,0.1868,320.6666666666667,267.0,76.0,32.0,3.3149999999999995,1.26
2025-09-13,9.0,두산,131.0,56.0,69.0,6.0,0.448,21.0,4승1무5패,4패,26-4-36,30-2-33,2025,4.0,1.0,5.0,0.4444444444444444,26.0,4.0,36.0,0.41935483870967744,30.0,2.0,33.0,0.47619047619047616,0.9097222222222222,9,9.0,0.0,2024,4.0,1.0,0.521,0.276,5.479166666666667,1.0416666666666667,5.159722222222222,4.82,1.49,7.5930927031939754,4.101532069592314,5.194444444444445,0.984,0.5833333333333334,78.6,1.2777777777777777,102.0,421.0,691.0,1147.0,2804.0,408.0,0.2754,0.1844,167.66666666666666,154.0,76.0,11.0,4.24,1.3
2025-09-13,10.0,키움,133.0,43.0,86.0,4.0,0.333,36.0,5승0무5패,1패,23-2-43,20-2-43,2025,5.0,0.0,5.0,0.5,23.0,2.0,43.0,0.3484848484848485,20.0,2.0,43.0,0.31746031746031744,0.9236111111111112,9,10.0,0.0,2024,10.0,0.0,0.403,0.264,4.666666666666667,0.7222222222222222,4.451388888888889,5.16,1.5,6.5130958617077,3.5146673651126243,5.527777777777778,0.98,0.7222222222222222,84.5,0.4930555555555556,56.0,323.0,595.0,884.0,2250.0,335.7,0.276,0.14450000000000002,512.0,448.0,134.0,49.0,3.8033333333333332,1.2966666666666666
2025-09-14,1.0,LG,133.0,80.0,50.0,3.0,0.615,0.0,5승0무5패,1승,41-1-26,39-2-24,2025,5.0,0.0,5.0,0.5,41.0,1.0,26.0,0.6119402985074627,39.0,2.0,24.0,0.6190476190476191,0.9236111111111112,9,1.0,1.0,2024,3.0,1.0,0.535,0.283,5.611111111111111,0.7986111111111112,5.3125,4.63,1.49,7.625685199686766,3.7282693813625687,5.055555555555555,0.981,0.7083333333333334,68.4,1.1875,73.0,431.0,779.0,1169.0,2979.0,455.5,0.2902,0.1694,312.3333333333333,269.0,104.0,27.0,3.99,1.385
2025-09-14,2.0,한화,132.0,76.0,53.0,3.0,0.589,3.5,6승0무4패,1패,40-2-26,36-1-27,2025,6.0,0.0,4.0,0.6,40.0,2.0,26.0,0.6060606060606061,36.0,1.0,27.0,0.5714285714285714,0.9166666666666666,9,2.0,1.0,2024,8.0,0.0,0.465,0.27,5.173611111111111,0.8819444444444444,4.847222222222222,4.98,1.53,7.978556485355648,3.608002092050209,5.416666666666667,0.98,0.7291666666666666,62.7,0.4791666666666667,93.0,369.0,648.0,1044.0,2626.0,374.6,0.2756,0.1718,158.33333333333334,135.0,33.0,12.0,3.87,1.36
2025-09-14,3.0,SSG,130.0,66.0,60.0,4.0,0.524,12.0,7승0무3패,1패,32-4-29,34-0-31,2025,7.0,0.0,3.0,0.7,32.0,4.0,29.0,0.5245901639344263,34.0,0.0,31.0,0.5230769230769231,0.9027777777777778,9,3.0,1.0,2024,6.0,0.0,0.507,0.273,5.25,1.0555555555555556,5.027777777777778,5.25,1.55,8.470727224993436,4.465739039117879,5.652777777777778,0.977,0.8263888888888888,79.3,1.0347222222222223,103.0,428.0,720.0,1182.0,2771.0,430.90000000000003,0.2848,0.19019999999999998,162.33333333333334,154.0,73.0,24.0,4.93,1.45
2025-09-14,4.0,KT,133.0,66.0,63.0,4.0,0.512,13.5,6승0무4패,1패,33-1-32,33-3-31,2025,6.0,0.0,4.0,0.6,33.0,1.0,32.0,0.5076923076923077,33.0,3.0,31.0,0.515625,0.9236111111111112,9,6.0,0.0,2024,5.0,1.0,0.507,0.279,5.326388888888889,1.0069444444444444,5.013888888888889,5.11,1.47,7.834414741759669,3.1043342849727487,5.583333333333333,0.978,0.8055555555555556,69.3,0.4236111111111111,97.0,406.0,698.0,1125.0,2782.0,404.5,0.2756,0.1712,479.66666666666663,469.0,149.0,71.0,4.536666666666666,1.2733333333333334
2025-09-14,5.0,삼성,133.0,66.0,65.0,2.0,0.504,14.5,5승0무5패,1승,36-0-30,30-2-35,2025,5.0,0.0,5.0,0.5,36.0,0.0,30.0,0.5454545454545454,30.0,2.0,35.0,0.46153846153846156,0.9236111111111112,9,4.0,1.0,2024,2.0,1.0,0.549,0.269,5.347222222222222,1.2847222222222223,5.097222222222222,4.68,1.45,6.876299376299376,3.346933471933472,4.993055555555555,0.984,0.5625,79.6,0.7847222222222222,97.0,373.0,650.0,1067.0,2522.0,404.3,0.28900000000000003,0.1874,463.66666666666663,391.0,112.0,53.0,3.6333333333333333,1.2
2025-09-14,6.0,롯데,134.0,64.0,64.0,6.0,0.5,15.0,3승1무6패,2승,34-4-31,30-2-33,2025,3.0,1.0,6.0,0.3333333333333333,34.0,4.0,31.0,0.5230769230769231,30.0,2.0,33.0,0.47619047619047616,0.9305555555555556,9,7.0,0.0,2024,7.0,0.0,0.471,0.285,5.569444444444445,0.8680555555555556,5.256944444444445,5.05,1.53,7.9482040603852155,3.6754294638209264,5.493055555555555,0.977,0.8541666666666666,71.4,0.7291666666666666,67.0,431.0,757.0,1159.0,2749.0,427.2,0.2912,0.16699999999999998,520.6666666666666,462.0,129.0,49.0,3.99,1.2833333333333332
2025-09-14,7.0,NC,130.0,61.0,63.0,6.0,0.492,16.0,5승0무5패,2승,32-1-31,29-5-32,2025,5.0,0.0,5.0,0.5,32.0,1.0,31.0,0.5079365079365079,29.0,5.0,32.0,0.47540983606557374,0.9027777777777778,9,5.0,1.0,2024,9.0,0.0,0.43,0.274,5.368055555555555,1.1944444444444444,5.118055555555555,5.0,1.51,7.485497778939116,3.746276456754638,5.5625,0.979,0.75,75.9,0.7222222222222222,93.0,380.0,701.0,1112.0,2735.0,411.1,0.2852,0.17099999999999999,157.0,182.0,38.0,11.0,2.69,1.03
2025-09-14,8.0,KIA,131.0,61.0,66.0,4.0,0.48,17.5,4승0무6패,1패,32-2-27,29-2-39,2025,4.0,0.0,6.0,0.4,32.0,2.0,27.0,0.5423728813559322,29.0,2.0,39.0,0.4264705882352941,0.9097222222222222,9,8.0,0.0,2024,1.0,1.0,0.613,0.301,5.958333333333333,1.1319444444444444,5.638888888888889,4.4,1.48,7.861024844720497,3.766304347826087,5.270833333333333,0.973,1.0138888888888888,74.0,0.8680555555555556,100.0,432.0,765.0,1232.0,2799.0,456.7,0.29219999999999996,0.1868,320.6666666666667,267.0,76.0,32.0,3.3149999999999995,1.26
2025-09-14,9.0,두산,132.0,56.0,70.0,6.0,0.444,22.0,3승1무6패,5패,26-4-36,30-2-34,2025,3.0,1.0,6.0,0.3333333333333333,26.0,4.0,36.0,0.41935483870967744,30.0,2.0,34.0,0.46875,0.9166666666666666,9,9.0,0.0,2024,4.0,1.0,0.521,0.276,5.479166666666667,1.0416666666666667,5.159722222222222,4.82,1.49,7.5930927031939754,4.101532069592314,5.194444444444445,0.984,0.5833333333333334,78.6,1.2777777777777777,102.0,421.0,691.0,1147.0,2804.0,408.0,0.2754,0.1844,167.66666666666666,154.0,76.0,11.0,4.24,1.3
2025-09-14,10.0,키움,134.0,44.0,86.0,4.0,0.338,36.0,6승0무4패,1승,23-2-43,21-2-43,2025,6.0,0.0,4.0,0.6,23.0,2.0,43.0,0.3484848484848485,21.0,2.0,43.0,0.328125,0.9305555555555556,9,10.0,0.0,2024,10.0,0.0,0.403,0.264,4.666666666666667,0.7222222222222222,4.451388888888889,5.16,1.5,6.5130958617077,3.5146673651126243,5.527777777777778,0.98,0.7222222222222222,84.5,0.4930555555555556,56.0,323.0,595.0,884.0,2250.0,335.7,0.276,0.14450000000000002,512.0,448.0,134.0,49.0,3.8033333333333332,1.2966666666666666
2025-09-15,1.0,LG,133.0,80.0,50.0,3.0,0.615,0.0,5승0무5패,1승,41-1-26,39-2-24,2025,5.0,0.0,5.0,0.5,41.0,1.0,26.0,0.6119402985074627,39.0,2.0,24.0,0.6190476190476191,0.9236111111111112,9,1.0,1.0,2024,3.0,1.0,0.535,0.283,5.611111111111111,0.7986111111111112,5.3125,4.63,1.49,7.625685199686766,3.7282693813625687,5.055555555555555,0.981,0.7083333333333334,68.4,1.1875,73.0,431.0,779.0,1169.0,2979.0,455.5,0.2902,0.1694,312.3333333333333,269.0,104.0,27.0,3.99,1.385
2025-09-15,2.0,한화,133.0,77.0,53.0,3.0,0.592,3.0,7승0무3패,1승,41-2-26,36-1-27,2025,7.0,0.0,3.0,0.7,41.0,2.0,26.0,0.6119402985074627,36.0,1.0,27.0,0.5714285714285714,0.9236111111111112,9,2.0,1.0,2024,8.0,0.0,0.465,0.27,5.173611111111111,0.8819444444444444,4.847222222222222,4.98,1.53,7.978556485355648,3.608002092050209,5.416666666666667,0.98,0.7291666666666666,62.7,0.4791666666666667,93.0,369.0,648.0,1044.0,2626.0,374.6,0.2756,0.1718,158.33333333333334,135.0,33.0,12.0,3.87,1.36
2025-09-15,3.0,SSG,130.0,66.0,60.0,4.0,0.524,12.0,7승0무3패,1패,32-4-29,34-0-31,2025,7.0,0.0,3.0,0.7,32.0,4.0,29.0,0.5245901639344263,34.0,0.0,31.0,0.5230769230769231,0.9027777777777778,9,3.0,1.0,2024,6.0,0.0,0.507,0.273,5.25,1.0555555555555556,5.027777777777778,5.25,1.55,8.470727224993436,4.465739039117879,5.652777777777778,0.977,0.8263888888888888,79.3,1.0347222222222223,103.0,428.0,720.0,1182.0,2771.0,430.90000000000003,0.2848,0.19019999999999998,162.33333333333334,154.0,73.0,24.0,4.93,1.45
2025-09-15,4.0,KT,133.0,66.0,63.0,4.0,0.512,13.5,6승0무4패,1패,33-1-32,33-3-31,2025,6.0,0.0,4.0,0.6,33.0,1.0,32.0,0.5076923076923077,33.0,3.0,31.0,0.515625,0.9236111111111112,9,6.0,0.0,2024,5.0,1.0,0.507,0.279,5.326388888888889,1.0069444444444444,5.013888888888889,5.11,1.47,7.834414741759669,3.1043342849727487,5.583333333333333,0.978,0.8055555555555556,69.3,0.4236111111111111,97.0,406.0,698.0,1125.0,2782.0,404.5,0.2756,0.1712,479.66666666666663,469.0,149.0,71.0,4.536666666666666,1.2733333333333334
2025-09-15,5.0,삼성,133.0,66.0,65.0,2.0,0.504,14.5,5승0무5패,1승,36-0-30,30-2-35,2025,5.0,0.0,5.0,0.5,36.0,0.0,30.0,0.5454545454545454,30.0,2.0,35.0,0.46153846153846156,0.9236111111111112,9,4.0,1.0,2024,2.0,1.0,0.549,0.269,5.347222222222222,1.2847222222222223,5.097222222222222,4.68,1.45,6.876299376299376,3.346933471933472,4.993055555555555,0.984,0.5625,79.6,0.7847222222222222,97.0,373.0,650.0,1067.0,2522.0,404.3,0.28900000000000003,0.1874,463.66666666666663,391.0,112.0,53.0,3.6333333333333333,1.2
2025-09-15,6.0,롯데,134.0,64.0,64.0,6.0,0.5,15.0,3승1무6패,2승,34-4-31,30-2-33,2025,3.0,1.0,6.0,0.3333333333333333,34.0,4.0,31.0,0.5230769230769231,30.0,2.0,33.0,0.47619047619047616,0.9305555555555556,9,7.0,0.0,2024,7.0,0.0,0.471,0.285,5.569444444444445,0.8680555555555556,5.256944444444445,5.05,1.53,7.9482040603852155,3.6754294638209264,5.493055555555555,0.977,0.8541666666666666,71.4,0.7291666666666666,67.0,431.0,757.0,1159.0,2749.0,427.2,0.2912,0.16699999999999998,520.6666666666666,462.0,129.0,49.0,3.99,1.2833333333333332
2025-09-15,7.0,NC,130.0,61.0,63.0,6.0,0.492,16.0,5승0무5패,2승,32-1-31,29-5-32,2025,5.0,0.0,5.0,0.5,32.0,1.0,31.0,0.5079365079365079,29.0,5.0,32.0,0.47540983606557374,0.9027777777777778,9,5.0,1.0,2024,9.0,0.0,0.43,0.274,5.368055555555555,1.1944444444444444,5.118055555555555,5.0,1.51,7.485497778939116,3.746276456754638,5.5625,0.979,0.75,75.9,0.7222222222222222,93.0,380.0,701.0,1112.0,2735.0,411.1,0.2852,0.17099999999999999,157.0,182.0,38.0,11.0,2.69,1.03
2025-09-15,8.0,KIA,131.0,61.0,66.0,4.0,0.48,17.5,4승0무6패,1패,32-2-27,29-2-39,2025,4.0,0.0,6.0,0.4,32.0,2.0,27.0,0.5423728813559322,29.0,2.0,39.0,0.4264705882352941,0.9097222222222222,9,8.0,0.0,2024,1.0,1.0,0.613,0.301,5.958333333333333,1.1319444444444444,5.638888888888889,4.4,1.48,7.861024844720497,3.766304347826087,5.270833333333333,0.973,1.0138888888888888,74.0,0.8680555555555556,100.0,432.0,765.0,1232.0,2799.0,456.7,0.29219999999999996,0.1868,320.6666666666667,267.0,76.0,32.0,3.3149999999999995,1.26
2025-09-15,9.0,두산,132.0,56.0,70.0,6.0,0.444,22.0,3승1무6패,5패,26-4-36,30-2-34,2025,3.0,1.0,6.0,0.3333333333333333,26.0,4.0,36.0,0.41935483870967744,30.0,2.0,34.0,0.46875,0.9166666666666666,9,9.0,0.0,2024,4.0,1.0,0.521,0.276,5.479166666666667,1.0416666666666667,5.159722222222222,4.82,1.49,7.5930927031939754,4.101532069592314,5.194444444444445,0.984,0.5833333333333334,78.6,1.2777777777777777,102.0,421.0,691.0,1147.0,2804.0,408.0,0.2754,0.1844,167.66666666666666,154.0,76.0,11.0,4.24,1.3
2025-09-15,10.0,키움,135.0,44.0,87.0,4.0,0.336,36.5,5승0무5패,1패,23-2-43,21-2-44,2025,5.0,0.0,5.0,0.5,23.0,2.0,43.0,0.3484848484848485,21.0,2.0,44.0,0.3230769230769231,0.9375,9,10.0,0.0,2024,10.0,0.0,0.403,0.264,4.666666666666667,0.7222222222222222,4.451388888888889,5.16,1.5,6.5130958617077,3.5146673651126243,5.527777777777778,0.98,0.7222222222222222,84.5,0.4930555555555556,56.0,323.0,595.0,884.0,2250.0,335.7,0.276,0.14450000000000002,512.0,448.0,134.0,49.0,3.8033333333333332,1.2966666666666666
2025-09-16,1.0,LG,134.0,81.0,50.0,3.0,0.618,0.0,5승0무5패,2승,41-1-26,40-2-24,2025,5.0,0.0,5.0,0.5,41.0,1.0,26.0,0.6119402985074627,40.0,2.0,24.0,0.625,0.9305555555555556,9,1.0,1.0,2024,3.0,1.0,0.535,0.283,5.611111111111111,0.7986111111111112,5.3125,4.63,1.49,7.625685199686766,3.7282693813625687,5.055555555555555,0.981,0.7083333333333334,68.4,1.1875,73.0,431.0,779.0,1169.0,2979.0,455.5,0.2902,0.1694,312.3333333333333,269.0,104.0,27.0,3.99,1.385
2025-09-16,2.0,한화,134.0,78.0,53.0,3.0,0.595,3.0,8승0무2패,2승,41-2-26,37-1-27,2025,8.0,0.0,2.0,0.8,41.0,2.0,26.0,0.6119402985074627,37.0,1.0,27.0,0.578125,0.9305555555555556,9,2.0,1.0,2024,8.0,0.0,0.465,0.27,5.173611111111111,0.8819444444444444,4.847222222222222,4.98,1.53,7.978556485355648,3.608002092050209,5.416666666666667,0.98,0.7291666666666666,62.7,0.4791666666666667,93.0,369.0,648.0,1044.0,2626.0,374.6,0.2756,0.1718,158.33333333333334,135.0,33.0,12.0,3.87,1.36
2025-09-16,3.0,SSG,131.0,67.0,60.0,4.0,0.528,12.0,7승0무3패,1승,32-4-29,35-0-31,2025,7.0,0.0,3.0,0.7,32.0,4.0,29.0,0.5245901639344263,35.0,0.0,31.0,0.5303030303030303,0.9097222222222222,9,3.0,1.0,2024,6.0,0.0,0.507,0.273,5.25,1.0555555555555556,5.027777777777778,5.25,1.55,8.470727224993436,4.465739039117879,5.652777777777778,0.977,0.8263888888888888,79.3,1.0347222222222223,103.0,428.0,720.0,1182.0,2771.0,430.90000000000003,0.2848,0.19019999999999998,162.33333333333334,154.0,73.0,24.0,4.93,1.45
2025-09-16,4.0,KT,134.0,66.0,64.0,4.0,0.508,14.5,6승0무4패,2패,33-1-33,33-3-31,2025,6.0,0.0,4.0,0.6,33.0,1.0,33.0,0.5,33.0,3.0,31.0,0.515625,0.9305555555555556,9,6.0,0.0,2024,5.0,1.0,0.507,0.279,5.326388888888889,1.0069444444444444,5.013888888888889,5.11,1.47,7.834414741759669,3.1043342849727487,5.583333333333333,0.978,0.8055555555555556,69.3,0.4236111111111111,97.0,406.0,698.0,1125.0,2782.0,404.5,0.2756,0.1712,479.66666666666663,469.0,149.0,71.0,4.536666666666666,1.2733333333333334
2025-09-16,5.0,삼성,134.0,67.0,65.0,2.0,0.508,14.5,5승0무5패,2승,37-0-30,30-2-35,2025,5.0,0.0,5.0,0.5,37.0,0.0,30.0,0.5522388059701493,30.0,2.0,35.0,0.46153846153846156,0.9305555555555556,9,4.0,1.0,2024,2.0,1.0,0.549,0.269,5.347222222222222,1.2847222222222223,5.097222222222222,4.68,1.45,6.876299376299376,3.346933471933472,4.993055555555555,0.984,0.5625,79.6,0.7847222222222222,97.0,373.0,650.0,1067.0,2522.0,404.3,0.28900000000000003,0.1874,463.66666666666663,391.0,112.0,53.0,3.6333333333333333,1.2
2025-09-16,6.0,롯데,135.0,64.0,65.0,6.0,0.496,16.0,3승1무6패,1패,34-4-31,30-2-34,2025,3.0,1.0,6.0,0.3333333333333333,34.0,4.0,31.0,0.5230769230769231,30.0,2.0,34.0,0.46875,0.9375,9,7.0,0.0,2024,7.0,0.0,0.471,0.285,5.569444444444445,0.8680555555555556,5.256944444444445,5.05,1.53,7.9482040603852155,3.6754294638209264,5.493055555555555,0.977,0.8541666666666666,71.4,0.7291666666666666,67.0,431.0,757.0,1159.0,2749.0,427.2,0.2912,0.16699999999999998,520.6666666666666,462.0,129.0,49.0,3.99,1.2833333333333332
2025-09-16,7.0,NC,131.0,61.0,64.0,6.0,0.488,17.0,4승0무6패,1패,32-1-32,29-5-32,2025,4.0,0.0,6.0,0.4,32.0,1.0,32.0,0.5,29.0,5.0,32.0,0.47540983606557374,0.9097222222222222,9,5.0,1.0,2024,9.0,0.0,0.43,0.274,5.368055555555555,1.1944444444444444,5.118055555555555,5.0,1.51,7.485497778939116,3.746276456754638,5.5625,0.979,0.75,75.9,0.7222222222222222,93.0,380.0,701.0,1112.0,2735.0,411.1,0.2852,0.17099999999999999,157.0,182.0,38.0,11.0,2.69,1.03
2025-09-16,8.0,KIA,132.0,61.0,67.0,4.0,0.477,18.5,4승0무6패,2패,32-2-28,29-2-39,2025,4.0,0.0,6.0,0.4,32.0,2.0,28.0,0.5333333333333333,29.0,2.0,39.0,0.4264705882352941,0.9166666666666666,9,8.0,0.0,2024,1.0,1.0,0.613,0.301,5.958333333333333,1.1319444444444444,5.638888888888889,4.4,1.48,7.861024844720497,3.766304347826087,5.270833333333333,0.973,1.0138888888888888,74.0,0.8680555555555556,100.0,432.0,765.0,1232.0,2799.0,456.7,0.29219999999999996,0.1868,320.6666666666667,267.0,76.0,32.0,3.3149999999999995,1.26
2025-09-16,9.0,두산,133.0,56.0,71.0,6.0,0.441,23.0,2승1무7패,6패,26-4-37,30-2-34,2025,2.0,1.0,7.0,0.2222222222222222,26.0,4.0,37.0,0.4126984126984127,30.0,2.0,34.0,0.46875,0.9236111111111112,9,9.0,0.0,2024,4.0,1.0,0.521,0.276,5.479166666666667,1.0416666666666667,5.159722222222222,4.82,1.49,7.5930927031939754,4.101532069592314,5.194444444444445,0.984,0.5833333333333334,78.6,1.2777777777777777,102.0,421.0,691.0,1147.0,2804.0,408.0,0.2754,0.1844,167.66666666666666,154.0,76.0,11.0,4.24,1.3
2025-09-16,10.0,키움,136.0,45.0,87.0,4.0,0.341,36.5,6승0무4패,1승,23-2-43,22-2-44,2025,6.0,0.0,4.0,0.6,23.0,2.0,43.0,0.3484848484848485,22.0,2.0,44.0,0.3333333333333333,0.9444444444444444,9,10.0,0.0,2024,10.0,0.0,0.403,0.264,4.666666666666667,0.7222222222222222,4.451388888888889,5.16,1.5,6.5130958617077,3.5146673651126243,5.527777777777778,0.98,0.7222222222222222,84.5,0.4930555555555556,56.0,323.0,595.0,884.0,2250.0,335.7,0.276,0.14450000000000002,512.0,448.0,134.0,49.0,3.8033333333333332,1.2966666666666666
